month,day,year,hour,Product ID,Type,Air temp,Process temp,Rpm,Torque,Tool wear,Machine failure,unix
9,16,2015,4,M15545,M,297.7,309,1636,29.7,32,0,1442356200000
9,16,2015,5,M15546,M,297.7,309,1504,40.4,35,0,1442359800000
9,16,2015,6,M15547,M,297.7,309,1531,42.4,38,0,1442363400000
9,16,2015,7,M15556,M,297.6,309,1815,25.3,66,0,1442367000000
9,16,2015,8,M15557,M,297.6,308.8,1453,39.7,69,0,1442370600000
9,16,2015,9,M15560,M,297.6,308.8,1683,31.6,79,0,1442374200000
9,16,2015,10,M15562,M,297.7,308.9,1531,48.3,84,0,1442377800000
9,16,2015,11,M15566,M,297.8,309,1434,43.3,96,0,1442381400000
9,16,2015,12,M15568,M,297.6,308.8,1416,45.9,101,0,1442385000000
9,16,2015,1,M15569,M,297.6,308.8,1357,49.7,104,0,1442345400000
9,16,2015,2,M15570,M,297.5,308.7,1697,28.1,107,0,1442349000000
9,16,2015,3,M15583,M,297.4,308.9,1500,46.3,137,0,1442352600000
9,16,2015,4,M15586,M,297.4,308.8,1628,37.4,144,0,1442356200000
9,16,2015,5,M15588,M,297.4,308.7,1425,50.3,152,0,1442359800000
9,16,2015,6,M15590,M,297.3,308.6,1471,50.7,157,0,1442363400000
9,16,2015,7,M15591,M,297.3,308.6,1431,53,160,0,1442367000000
9,16,2015,8,M15593,M,297.1,308.4,1421,42,165,0,1442370600000
9,16,2015,9,M15600,M,296.9,308.4,1450,46.9,186,0,1442374200000
9,16,2015,10,M15611,M,296.8,308.1,1843,24.2,212,0,1442377800000
9,16,2015,11,M15614,M,296.9,308.1,1483,44.3,219,0,1442381400000
9,17,2015,12,M15619,M,296.7,307.8,1537,36.3,233,0,1442471400000
9,17,2015,1,M15622,M,296.7,307.8,1286,60.5,0,0,1442431800000
9,17,2015,2,M15640,M,296.9,308,1409,50.7,43,0,1442435400000
9,17,2015,3,M15645,M,296.9,308,1497,44.8,57,0,1442439000000
9,17,2015,4,M15648,M,296.9,308.1,1440,46.3,64,0,1442442600000
9,17,2015,5,M15649,M,296.9,308,1641,33.3,67,0,1442446200000
9,17,2015,6,M15653,M,296.8,307.9,1683,31.8,76,0,1442449800000
9,17,2015,7,M15656,M,296.9,307.9,2010,18.9,86,0,1442453400000
9,17,2015,8,M15658,M,296.9,307.8,1828,24.6,91,0,1442457000000
9,17,2015,9,M15659,M,297,307.8,1579,34.1,94,0,1442460600000
9,17,2015,10,M15660,M,297,307.9,1882,24.2,97,0,1442464200000
9,17,2015,11,M15664,M,296.9,307.8,1544,37.6,109,0,1442467800000
9,17,2015,12,M15665,M,297,307.9,1412,47.4,112,0,1442471400000
9,17,2015,1,M15666,M,297,307.9,1422,53,115,0,1442431800000
9,17,2015,2,M15674,M,296.8,307.5,1470,45.9,132,0,1442435400000
9,17,2015,3,M15675,M,296.8,307.5,1516,36.7,135,0,1442439000000
9,17,2015,4,M15682,M,296.7,307.6,1547,34.7,150,0,1442442600000
9,17,2015,5,M15683,M,296.6,307.5,1482,39.9,153,0,1442446200000
9,17,2015,6,M15691,M,296.6,307.4,1544,42.3,170,0,1442449800000
9,17,2015,7,M15695,M,296.7,307.4,1533,32.5,182,0,1442453400000
9,17,2015,8,M15699,M,296.5,307.4,1565,43.5,194,0,1442457000000
9,17,2015,9,M15702,M,296.6,307.5,1566,35,201,0,1442460600000
9,17,2015,10,M15706,M,296.4,307.4,1416,50,210,0,1442464200000
9,17,2015,11,M15711,M,296.2,307.2,1389,48.6,7,0,1442467800000
9,18,2015,12,M15712,M,296.3,307.3,1368,49.5,10,0,1442557800000
9,18,2015,1,M15714,M,296.3,307.3,1498,41.6,15,0,1442518200000
9,18,2015,2,M15717,M,296.1,307.1,1350,53.3,22,0,1442521800000
9,18,2015,3,M15718,M,296.2,307,1516,37.6,25,0,1442525400000
9,18,2015,4,M15721,M,296.1,306.9,1951,23.3,38,0,1442529000000
9,18,2015,5,M15724,M,296,306.7,2044,22.3,48,0,1442532600000
9,18,2015,6,M15728,M,295.8,306.5,1514,37.7,60,0,1442536200000
9,18,2015,7,M15732,M,295.8,306.4,1335,51.7,69,0,1442539800000
9,18,2015,8,M15735,M,295.8,306.3,1444,45.5,76,0,1442543400000
9,18,2015,9,M15737,M,295.6,306.2,1584,33.6,81,0,1442547000000
9,18,2015,10,M15738,M,295.7,306.3,1685,34.9,84,0,1442550600000
9,18,2015,11,M15740,M,295.8,306.3,1235,76.2,89,1,1442554200000
9,18,2015,12,M15742,M,295.7,306.2,1739,25.9,94,0,1442557800000
9,18,2015,1,M15748,M,295.6,306.1,1651,28.1,110,0,1442518200000
9,18,2015,2,M15753,M,295.7,306.2,1423,42.5,121,0,1442521800000
9,18,2015,3,M15755,M,295.6,306.2,1435,51.6,126,0,1442525400000
9,18,2015,4,M15766,M,295.6,306.1,1462,49.2,158,0,1442529000000
9,18,2015,5,M15767,M,295.6,306.1,1669,29,161,0,1442532600000
9,18,2015,6,M15768,M,295.5,306.1,1822,24.3,164,0,1442536200000
9,18,2015,7,M15771,M,295.6,306.1,1490,42.7,171,0,1442539800000
9,18,2015,8,M15774,M,295.4,305.9,1518,40.6,178,0,1442543400000
9,18,2015,9,M15775,M,295.4,305.8,1526,38.2,181,0,1442547000000
9,18,2015,10,M15776,M,295.3,305.8,1589,36.2,184,0,1442550600000
9,18,2015,11,M15778,M,295.3,305.7,1473,38.5,189,0,1442554200000
9,19,2015,12,M15780,M,295.5,305.9,1518,44.1,194,0,1442644200000
9,19,2015,1,M15782,M,295.5,305.9,1380,52.4,202,0,1442604600000
9,19,2015,2,M15783,M,295.5,306,1423,45.3,205,0,1442608200000
9,19,2015,3,M15790,M,295.5,305.9,1453,47.3,9,0,1442611800000
9,19,2015,4,M15794,M,295.5,306,1326,50.8,18,0,1442615400000
9,19,2015,5,M15795,M,295.5,306,1641,36.6,21,0,1442619000000
9,19,2015,6,M15796,M,295.6,306.1,1418,46.2,24,0,1442622600000
9,19,2015,7,M15802,M,295.7,306.3,1462,44.3,37,0,1442626200000
9,19,2015,8,M15803,M,295.6,306.2,1477,45,40,0,1442629800000
9,19,2015,9,M15804,M,295.7,306.3,1712,28.5,43,0,1442633400000
9,19,2015,10,M15805,M,295.7,306.3,1347,50.4,46,0,1442637000000
9,19,2015,11,M15808,M,295.6,306.3,1426,45.5,53,0,1442640600000
9,19,2015,12,M15817,M,295.7,306.4,1387,40.1,81,0,1442644200000
9,19,2015,1,M15822,M,295.8,306.6,1480,43.2,92,0,1442604600000
9,19,2015,2,M15826,M,295.8,306.5,1641,32.2,101,0,1442608200000
9,19,2015,3,M15827,M,295.9,306.6,1532,38.6,104,0,1442611800000
9,19,2015,4,M15835,M,296,306.6,1628,36.8,121,0,1442615400000
9,19,2015,5,M15836,M,296,306.6,1392,51.3,124,0,1442619000000
9,19,2015,6,M15838,M,296.2,306.8,1526,42.3,129,0,1442622600000
9,19,2015,7,M15847,M,296.3,307.1,1534,33.8,151,0,1442626200000
9,19,2015,8,M15849,M,296.2,307,2119,18.3,159,0,1442629800000
9,19,2015,9,M15851,M,296.1,307,1523,42,164,0,1442633400000
9,19,2015,10,M15853,M,296.1,307.1,1485,36,169,0,1442637000000
9,19,2015,11,M15854,M,296.2,307.2,1168,63.4,172,0,1442640600000
9,20,2015,12,M15856,M,296.3,307.2,1286,51.1,177,0,1442730600000
9,20,2015,1,M15857,M,296.3,307.2,1446,45.9,180,0,1442691000000
9,20,2015,2,M15858,M,296.4,307.2,2071,19.4,183,0,1442694600000
9,20,2015,3,M15867,M,296.2,307.2,1633,31.1,0,0,1442698200000
9,20,2015,4,M15869,M,296.2,307.2,1385,44,5,0,1442701800000
9,20,2015,5,M15870,M,296.2,307.2,1552,34.8,8,0,1442705400000
9,20,2015,6,M15871,M,296.2,307.3,1451,42.8,11,0,1442709000000
9,20,2015,7,M15872,M,296.1,307.1,1433,38.5,14,0,1442712600000
9,20,2015,8,M15873,M,296.1,307.2,1619,29.7,17,0,1442716200000
9,20,2015,9,M15876,M,296.3,307.2,1319,68.3,24,1,1442719800000
9,20,2015,10,M15881,M,296.3,307.2,1454,42.5,35,0,1442723400000
9,20,2015,11,M15887,M,296.3,307.4,1335,50.5,48,0,1442727000000
9,20,2015,12,M15889,M,296.2,307.3,1477,35.2,53,0,1442730600000
9,20,2015,1,M15894,M,296.3,307.4,1958,19.1,67,0,1442691000000
9,20,2015,2,M15896,M,296.4,307.5,1684,31.4,72,0,1442694600000
9,20,2015,3,M15907,M,296.6,307.7,1474,52.6,101,0,1442698200000
9,20,2015,4,M15913,M,296.7,307.7,1597,32.1,114,0,1442701800000
9,20,2015,5,M15919,M,296.7,307.9,1874,21.3,130,0,1442705400000
9,20,2015,6,M15923,M,296.8,307.8,1664,32.8,142,0,1442709000000
9,20,2015,7,M15924,M,296.8,307.9,1409,44.3,145,0,1442712600000
9,20,2015,8,M15926,M,296.9,307.8,1544,40.3,150,0,1442716200000
9,20,2015,9,M15929,M,296.9,307.8,1840,24.6,157,0,1442719800000
9,20,2015,10,M15930,M,296.9,307.8,1477,37.2,160,0,1442723400000
9,20,2015,11,M15932,M,297,307.9,1414,46.2,165,0,1442727000000
9,21,2015,12,M15944,M,297,307.7,1498,47.1,199,0,1442817000000
9,21,2015,1,M15948,M,296.9,307.8,1392,43.9,0,0,1442777400000
9,21,2015,2,M15949,M,296.9,307.7,2008,17.5,3,0,1442781000000
9,21,2015,3,M15952,M,296.9,307.6,1685,32,10,0,1442784600000
9,21,2015,4,M15953,M,296.8,307.5,1443,39.2,13,0,1442788200000
9,21,2015,5,M15958,M,296.9,307.4,1521,37.9,27,0,1442791800000
9,21,2015,6,M15959,M,296.8,307.4,1472,43.9,30,0,1442795400000
9,21,2015,7,M15963,M,296.7,307.4,1540,38.7,45,0,1442799000000
9,21,2015,8,M15965,M,296.6,307.5,1734,27,50,0,1442802600000
9,21,2015,9,M15967,M,296.7,307.5,1515,42.1,55,0,1442806200000
9,21,2015,10,M15972,M,296.5,307.4,1350,55.6,69,0,1442809800000
9,21,2015,11,M15973,M,296.6,307.4,1790,25.8,72,0,1442813400000
9,21,2015,12,M15975,M,296.4,307.3,2077,19.1,80,0,1442817000000
9,21,2015,1,M15984,M,296.7,307.8,1258,69,105,1,1442777400000
9,21,2015,2,M15985,M,296.7,307.8,1375,51.4,108,0,1442781000000
9,21,2015,3,M15987,M,296.7,307.8,1672,32.4,113,0,1442784600000
9,21,2015,4,M15988,M,296.8,307.9,1843,25.2,116,0,1442788200000
9,21,2015,5,M15993,M,296.8,307.9,1418,47.9,127,0,1442791800000
9,21,2015,6,M15994,M,296.9,307.8,1426,50.7,130,0,1442795400000
9,21,2015,7,M15999,M,297,307.9,1569,33.3,141,0,1442799000000
9,21,2015,8,M16000,M,296.9,307.9,1385,44.8,144,0,1442802600000
9,21,2015,9,M16007,M,297.1,308,1690,25.6,159,0,1442806200000
9,21,2015,10,M16026,M,297.1,308.1,1506,37.7,210,0,1442809800000
9,21,2015,11,M16030,M,297.1,308.1,1823,24.3,219,0,1442813400000
9,22,2015,12,M16034,M,297.1,308.1,1352,44.4,0,0,1442903400000
9,22,2015,1,M16035,M,297.2,308.3,1578,37.8,3,0,1442863800000
9,22,2015,2,M16036,M,297.2,308.3,1429,42,6,0,1442867400000
9,22,2015,3,M16037,M,297.2,308.3,1604,39.4,9,0,1442871000000
9,22,2015,4,M16047,M,297.4,308.6,1522,38,33,0,1442874600000
9,22,2015,5,M16049,M,297.2,308.3,1794,27.5,38,0,1442878200000
9,22,2015,6,M16051,M,297.2,308.3,1776,28,43,0,1442881800000
9,22,2015,7,M16052,M,297.2,308.3,1431,43.7,46,0,1442885400000
9,22,2015,8,M16054,M,297,308.1,1507,43.1,51,0,1442889000000
9,22,2015,9,M16055,M,297,308,1408,47.9,54,0,1442892600000
9,22,2015,10,M16056,M,297,307.9,1493,34.7,57,0,1442896200000
9,22,2015,11,M16057,M,296.9,307.9,1441,47.6,60,0,1442899800000
9,22,2015,12,M16059,M,296.9,307.9,1979,20.4,68,0,1442903400000
9,22,2015,1,M16060,M,296.9,308,1430,55.9,71,0,1442863800000
9,22,2015,2,M16062,M,297,308.1,1355,51.4,76,0,1442867400000
9,22,2015,3,M16067,M,297,308.1,1573,34.9,93,0,1442871000000
9,22,2015,4,M16073,M,296.8,307.8,1551,38.9,112,0,1442874600000
9,22,2015,5,M16074,M,296.8,307.8,1694,33,115,0,1442878200000
9,22,2015,6,M16078,M,297,308.2,1702,30.7,124,0,1442881800000
9,22,2015,7,M16079,M,296.9,308.1,1357,41.8,127,0,1442885400000
9,22,2015,8,M16081,M,297,308.3,1399,46.4,132,0,1442889000000
9,22,2015,9,M16088,M,297.1,308.4,1583,38.2,150,0,1442892600000
9,22,2015,10,M16090,M,297.1,308.4,1880,23.5,155,0,1442896200000
9,22,2015,11,M16091,M,297.2,308.5,1604,40.7,158,0,1442899800000
9,23,2015,12,M16093,M,297.2,308.5,1364,55.6,163,0,1442989800000
9,23,2015,1,M16097,M,297.1,308.4,1502,37.3,181,0,1442950200000
9,23,2015,2,M16098,M,297.1,308.4,1615,32.6,184,0,1442953800000
9,23,2015,3,M16101,M,297.1,308.5,1621,32.4,194,0,1442957400000
9,23,2015,4,M16103,M,297.1,308.4,1432,53.4,199,0,1442961000000
9,23,2015,5,M16105,M,297.1,308.4,1588,33.4,204,0,1442964600000
9,23,2015,6,M16111,M,297.4,308.8,1359,48.7,220,0,1442968200000
9,23,2015,7,M16116,M,297.5,308.9,1535,37.7,12,0,1442971800000
9,23,2015,8,M16119,M,297.5,308.9,1280,48.5,19,0,1442975400000
9,23,2015,9,M16124,M,297.8,309.3,2243,15.7,36,0,1442979000000
9,23,2015,10,M16127,M,298.1,309.6,1549,38.7,43,0,1442982600000
9,23,2015,11,M16130,M,298,309.4,1276,65.9,50,0,1442986200000
9,23,2015,12,M16135,M,298.1,309.4,1362,47.6,70,0,1442989800000
9,23,2015,1,M16136,M,298.2,309.4,1693,34.4,73,0,1442950200000
9,23,2015,2,M16137,M,298.2,309.4,1408,46.5,76,0,1442953800000
9,23,2015,3,M16139,M,298.3,309.6,1531,40.1,81,0,1442957400000
9,23,2015,4,M16145,M,298.5,309.6,1492,41.7,100,0,1442961000000
9,23,2015,5,M16148,M,298.5,309.6,1441,48.2,107,0,1442964600000
9,23,2015,6,M16149,M,298.6,309.7,1635,32.2,110,0,1442968200000
9,23,2015,7,M16151,M,298.6,309.7,1675,28.4,115,0,1442971800000
9,23,2015,8,M16152,M,298.7,309.7,1868,23.8,118,0,1442975400000
9,23,2015,9,M16158,M,298.7,309.8,1343,53.6,134,0,1442979000000
9,23,2015,10,M16159,M,298.7,309.9,1458,40.2,137,0,1442982600000
9,23,2015,11,M16174,M,299,310.3,1635,34.5,168,0,1442986200000
9,24,2015,12,M16178,M,299,310.3,1582,33.3,177,0,1443076200000
9,24,2015,1,M16180,M,299,310.3,1540,38.1,182,0,1443036600000
9,24,2015,2,M16184,M,298.8,310.1,1243,74.5,194,1,1443040200000
9,24,2015,3,M16188,M,298.8,310.1,1719,28.8,206,0,1443043800000
9,24,2015,4,M16193,M,299,310.3,1558,35.4,223,0,1443047400000
9,24,2015,5,M16199,M,298.6,310.2,1668,31.5,7,0,1443051000000
9,24,2015,6,M16201,M,298.6,310.2,1328,50.5,12,0,1443054600000
9,24,2015,7,M16202,M,298.6,310.1,1596,33,15,0,1443058200000
9,24,2015,8,M16212,M,298.7,310.2,1598,33.3,36,0,1443061800000
9,24,2015,9,M16213,M,298.6,310.1,1444,48.1,39,0,1443065400000
9,24,2015,10,M16215,M,298.6,310,1681,35.5,44,0,1443069000000
9,24,2015,11,M16218,M,298.7,310.1,1693,31.9,51,0,1443072600000
9,24,2015,12,M16221,M,298.6,310.1,1458,41.9,61,0,1443076200000
9,24,2015,1,M16226,M,298.7,310.1,1368,56.8,72,0,1443036600000
9,24,2015,2,M16227,M,298.8,310.2,1581,37.5,75,0,1443040200000
9,24,2015,3,M16229,M,298.7,310.3,1481,41.5,83,0,1443043800000
9,24,2015,4,M16231,M,298.7,310.3,1495,38.7,88,0,1443047400000
9,24,2015,5,M16232,M,298.8,310.3,1573,41.8,91,0,1443051000000
9,24,2015,6,M16233,M,298.8,310.3,1366,59,94,0,1443054600000
9,24,2015,7,M16235,M,298.8,310.3,1528,37.1,99,0,1443058200000
9,24,2015,8,M16236,M,298.8,310.2,1527,31.2,102,0,1443061800000
9,24,2015,9,M16241,M,298.8,310.2,1583,35.7,116,0,1443065400000
9,24,2015,10,M16243,M,298.9,310.2,1331,49,121,0,1443069000000
9,24,2015,11,M16245,M,298.9,310.2,1603,36.1,126,0,1443072600000
9,25,2015,12,M16252,M,299,310.3,1494,46.6,144,0,1443162600000
9,25,2015,1,M16262,M,298.9,310.1,1313,56.8,171,0,1443123000000
9,25,2015,2,M16264,M,298.9,310.1,1555,40.6,176,0,1443126600000
9,25,2015,3,M16270,M,298.9,310.1,1469,53.2,189,0,1443130200000
9,25,2015,4,M16272,M,298.8,309.9,1415,53.2,194,0,1443133800000
9,25,2015,5,M16273,M,298.7,309.8,1528,36.7,197,0,1443137400000
9,25,2015,6,M16274,M,298.7,309.8,1570,42.1,200,0,1443141000000
9,25,2015,7,M16276,M,298.7,309.9,2083,18.2,205,0,1443144600000
9,25,2015,8,M16280,M,298.8,309.9,1495,35.2,214,0,1443148200000
9,25,2015,9,M16286,M,298.7,309.7,1622,34.6,8,0,1443151800000
9,25,2015,10,M16289,M,298.9,310,1456,43.8,15,0,1443155400000
9,25,2015,11,M16291,M,298.9,309.9,1404,41.4,20,0,1443159000000
9,25,2015,12,M16294,M,298.8,309.8,1377,49.6,27,0,1443162600000
9,25,2015,1,M16299,M,298.8,309.8,1534,37,47,0,1443123000000
9,25,2015,2,M16300,M,298.8,309.9,1741,27.7,50,0,1443126600000
9,25,2015,3,M16302,M,298.8,310,1486,38.5,55,0,1443130200000
9,25,2015,4,M16306,M,299,310.2,1628,35.8,64,0,1443133800000
9,25,2015,5,M16307,M,299,310.3,1662,33.6,67,0,1443137400000
9,25,2015,6,M16308,M,299,310.3,1657,31,70,0,1443141000000
9,25,2015,7,M16310,M,299,310.3,1447,39.9,78,0,1443144600000
9,25,2015,8,M16328,M,298.6,309.8,1419,44.9,115,0,1443148200000
9,25,2015,9,M16332,M,298.5,309.6,1438,44.5,124,0,1443151800000
9,25,2015,10,M16333,M,298.5,309.5,1315,48.9,127,0,1443155400000
9,25,2015,11,M16334,M,298.5,309.5,1366,61.9,130,0,1443159000000
9,26,2015,12,M16335,M,298.4,309.5,1519,35.4,133,0,1443249000000
9,26,2015,1,M16340,M,298.2,309.3,2056,18.7,144,0,1443209400000
9,26,2015,2,M16341,M,298.2,309.2,1332,60.2,147,0,1443213000000
9,26,2015,3,M16342,M,298.1,309.1,1448,52.5,150,0,1443216600000
9,26,2015,4,M16344,M,298,309,1562,39.2,155,0,1443220200000
9,26,2015,5,M16345,M,298.1,309,1976,19.3,158,0,1443223800000
9,26,2015,6,M16346,M,298.2,309.2,1524,34.6,161,0,1443227400000
9,26,2015,7,M16349,M,298.2,309,1723,26.6,168,0,1443231000000
9,26,2015,8,M16351,M,298.1,308.9,1353,46.2,173,0,1443234600000
9,26,2015,9,M16352,M,298,308.7,1479,58.5,176,1,1443238200000
9,26,2015,10,M16354,M,298,308.7,1377,48.5,181,0,1443241800000
9,26,2015,11,M16359,M,298.1,308.8,2206,16.3,195,0,1443245400000
9,26,2015,12,M16360,M,298,308.7,2101,17.4,198,0,1443249000000
9,26,2015,1,M16361,M,298,308.7,1436,48.2,201,0,1443209400000
9,26,2015,2,M16367,M,298,308.6,1376,55.7,214,0,1443213000000
9,26,2015,3,M16368,M,298,308.6,1507,37.3,217,0,1443216600000
9,26,2015,4,M16370,M,298.1,308.7,1547,38.9,0,0,1443220200000
9,26,2015,5,M16374,M,298.1,308.8,1628,37.6,12,0,1443223800000
9,26,2015,6,M16375,M,298.2,308.9,1614,35.5,15,0,1443227400000
9,26,2015,7,M16377,M,298.2,308.9,1408,38.8,20,0,1443231000000
9,26,2015,8,M16379,M,298.2,308.9,1512,38.5,28,0,1443234600000
9,26,2015,9,M16381,M,298.2,308.9,1585,34.3,33,0,1443238200000
9,26,2015,10,M16392,M,298.1,308.9,1417,39.2,65,0,1443241800000
9,26,2015,11,M16393,M,298,308.9,1339,51.4,68,0,1443245400000
9,27,2015,12,M16396,M,298.2,308.9,1326,54.4,75,0,1443335400000
9,27,2015,1,M16397,M,298.4,309.1,1467,39.6,78,0,1443295800000
9,27,2015,2,M16399,M,298.5,309.2,1449,46.4,83,0,1443299400000
9,27,2015,3,M16400,M,298.4,309.1,1525,39.3,86,0,1443303000000
9,27,2015,4,M16405,M,298.4,309,1544,38.8,97,0,1443306600000
9,27,2015,5,M16408,M,298.3,308.8,1349,52.1,104,0,1443310200000
9,27,2015,6,M16414,M,298.4,308.7,1584,31.7,117,0,1443313800000
9,27,2015,7,M16418,M,298.2,308.3,1476,43.5,129,0,1443317400000
9,27,2015,8,M16420,M,298.2,308.4,1510,39.9,134,0,1443321000000
9,27,2015,9,M16424,M,298,308.2,2090,19,143,0,1443324600000
9,27,2015,10,M16426,M,298,308.1,1403,44.8,148,0,1443328200000
9,27,2015,11,M16429,M,298.1,308.2,1654,35.3,155,0,1443331800000
9,27,2015,12,M16440,M,298.3,308.4,1444,47.5,178,0,1443335400000
9,27,2015,1,M16441,M,298.2,308.3,1560,33,181,0,1443295800000
9,27,2015,2,M16444,M,298.2,308.3,1639,33.3,191,0,1443299400000
9,27,2015,3,M16446,M,298.3,308.4,1486,44.2,196,0,1443303000000
9,27,2015,4,M16447,M,298.2,308.3,1448,43.3,199,0,1443306600000
9,27,2015,5,M16449,M,298.1,308.3,1453,41.5,204,0,1443310200000
9,27,2015,6,M16454,M,298,308.2,1373,51.2,215,0,1443313800000
9,27,2015,7,M16460,M,297.8,307.8,1543,43.7,8,0,1443317400000
9,27,2015,8,M16463,M,297.8,307.8,1622,32.1,18,0,1443321000000
9,27,2015,9,M16471,M,297.8,307.9,1726,27.3,35,0,1443324600000
9,27,2015,10,M16472,M,297.9,307.9,1540,39.8,38,0,1443328200000
9,27,2015,11,M16474,M,297.8,307.9,1802,25.8,43,0,1443331800000
9,28,2015,12,M16484,M,297.8,307.8,1310,57.9,70,0,1443421800000
9,28,2015,1,M16486,M,297.9,307.8,1303,59.3,75,0,1443382200000
9,28,2015,2,M16489,M,297.9,307.9,1336,54.4,82,0,1443385800000
9,28,2015,3,M16499,M,297.9,307.8,1450,43.5,106,0,1443389400000
9,28,2015,4,M16501,M,298,308,1555,37,111,0,1443393000000
9,28,2015,5,M16506,M,297.9,307.7,1527,42.8,125,0,1443396600000
9,28,2015,6,M16510,M,298,307.9,1417,51,137,0,1443400200000
9,28,2015,7,M16515,M,298.2,308,1577,35.9,151,0,1443403800000
9,28,2015,8,M16517,M,298.1,308,1374,48.8,156,0,1443407400000
9,28,2015,9,M16521,M,298.2,308,1411,47.2,168,0,1443411000000
9,28,2015,10,M16523,M,298.1,307.9,1759,28.6,176,0,1443414600000
9,28,2015,11,M16533,M,298.1,307.8,1384,43.7,200,0,1443418200000
9,28,2015,12,M16537,M,297.9,307.5,1647,30.8,212,0,1443421800000
9,28,2015,1,M16540,M,297.9,307.4,1610,34.6,219,0,1443382200000
9,28,2015,2,M16541,M,297.8,307.3,1804,26,222,0,1443385800000
9,28,2015,3,M16543,M,297.9,307.4,1403,52.8,0,0,1443389400000
9,28,2015,4,M16550,M,297.9,307.4,1435,42.9,18,0,1443393000000
9,28,2015,5,M16552,M,298.1,307.6,1764,27.7,23,0,1443396600000
9,28,2015,6,M16557,M,297.9,307.6,1519,44,37,0,1443400200000
9,28,2015,7,M16560,M,298,307.6,1844,23.8,44,0,1443403800000
9,28,2015,8,M16563,M,298.1,307.8,1636,36.7,51,0,1443407400000
9,28,2015,9,M16564,M,298.1,307.8,1503,44.7,54,0,1443411000000
9,28,2015,10,M16565,M,298.1,307.8,1608,32.6,57,0,1443414600000
9,28,2015,11,M16578,M,298.2,307.7,1681,31,84,0,1443418200000
9,29,2015,12,M16582,M,298.2,307.7,1952,21.6,93,0,1443508200000
9,29,2015,1,M16584,M,298.3,307.8,1457,52.5,98,0,1443468600000
9,29,2015,2,M16585,M,298.3,307.8,1392,50.4,101,0,1443472200000
9,29,2015,3,M16587,M,298.3,307.7,1602,33.4,106,0,1443475800000
9,29,2015,4,M16589,M,298.3,307.7,1439,43.8,111,0,1443479400000
9,29,2015,5,M16590,M,298.3,307.8,1330,55.4,114,0,1443483000000
9,29,2015,6,M16591,M,298.3,307.9,1485,42,117,0,1443486600000
9,29,2015,7,M16594,M,298.5,308.1,1501,39.2,127,0,1443490200000
9,29,2015,8,M16600,M,298.5,307.9,1640,33.1,146,0,1443493800000
9,29,2015,9,M16601,M,298.5,308,1363,49.2,149,0,1443497400000
9,29,2015,10,M16603,M,298.5,308,1713,25.8,154,0,1443501000000
9,29,2015,11,M16604,M,298.5,308,1461,51.9,157,0,1443504600000
9,29,2015,12,M16610,M,298.4,307.8,1617,31.6,173,0,1443508200000
9,29,2015,1,M16614,M,298,307.4,1463,46.5,182,0,1443468600000
9,29,2015,2,M16616,M,298.1,307.4,1363,60.1,187,0,1443472200000
9,29,2015,3,M16617,M,298.1,307.4,1335,56.2,190,0,1443475800000
9,29,2015,4,M16626,M,298.3,307.7,1717,27.1,7,0,1443479400000
9,29,2015,5,M16627,M,298.3,307.7,1520,41.4,10,0,1443483000000
9,29,2015,6,M16628,M,298.3,307.8,1485,42,13,0,1443486600000
9,29,2015,7,M16634,M,298.5,308,1519,37.3,29,0,1443490200000
9,29,2015,8,M16639,M,298.6,308.2,1488,44,43,0,1443493800000
9,29,2015,9,M16652,M,298.1,307.7,1445,48,73,0,1443497400000
9,29,2015,10,M16654,M,298.1,307.8,1514,43.5,78,0,1443501000000
9,29,2015,11,M16655,M,298.1,307.7,1498,38.3,81,0,1443504600000
9,30,2015,12,M16657,M,298,307.6,1508,41.8,89,0,1443594600000
9,30,2015,1,M16658,M,298,307.5,1431,52.9,92,0,1443555000000
9,30,2015,2,M16659,M,298,307.5,1427,45.1,95,0,1443558600000
9,30,2015,3,M16660,M,298,307.5,1524,36.3,98,0,1443562200000
9,30,2015,4,M16661,M,298,307.5,1427,43.6,101,0,1443565800000
9,30,2015,5,M16671,M,298.1,307.8,1569,31.2,131,0,1443569400000
9,30,2015,6,M16675,M,298.1,307.6,1565,36.3,140,0,1443573000000
9,30,2015,7,M16678,M,298.1,307.7,1435,40.9,147,0,1443576600000
9,30,2015,8,M16679,M,298.1,307.6,2066,19.2,150,0,1443580200000
9,30,2015,9,M16685,M,298,307.5,1784,27.8,163,0,1443583800000
9,30,2015,10,M16687,M,297.9,307.3,1420,47.8,171,0,1443587400000
9,30,2015,11,M16691,M,297.8,307.3,1315,54,180,0,1443591000000
9,30,2015,12,M16692,M,297.8,307.4,1330,51.7,183,0,1443594600000
9,30,2015,1,M16698,M,297.8,307.2,1456,39.6,199,0,1443555000000
9,30,2015,2,M16700,M,297.7,307.2,1405,43.7,2,0,1443558600000
9,30,2015,3,M16704,M,297.6,307.1,1471,44.9,14,0,1443562200000
9,30,2015,4,M16710,M,297.7,307.2,1372,52.8,33,0,1443565800000
9,30,2015,5,M16711,M,297.7,307.3,1365,49.2,36,0,1443569400000
9,30,2015,6,M16712,M,297.6,307.1,1526,39.1,39,0,1443573000000
9,30,2015,7,M16714,M,297.6,307.2,1470,42.6,44,0,1443576600000
9,30,2015,8,M16716,M,297.8,307.4,1752,26.1,52,0,1443580200000
9,30,2015,9,M16718,M,297.8,307.4,1488,36.1,57,0,1443583800000
